CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Longitude,Latitude
11/14/2019,14:00:00,7A,700 OLDHAM ST,AUTO THEFT,O,NA,SOUTHEAST,-76.55570279,39.28475451
11/14/2019,16:37:17,9S,4200 BELMAR AV,SHOOTING,Outside,FIREARM,NORTHEAST,-76.53425509,39.35152827
11/14/2019,20:45:00,4A,900 N BENTALOU ST,AGG. ASSAULT,O,FIREARM,WESTERN,-76.65351438,39.29858182
11/14/2019,23:40:00,4E,5500 GIST AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.68801568,39.34994377
11/14/2019,20:15:00,6D,PRATT ST & IMLA ST,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.539213,39.290454
11/14/2019,13:13:00,7A,1400 ARGYLE AVE,AUTO THEFT,O,NA,CENTRAL,-76.63274334,39.30047161
11/14/2019,15:30:00,4E,1500 W LAFAYETTE AVE,COMMON ASSAULT,I,NA,WESTERN,-76.64231266,39.29898487
11/14/2019,7:17:00,6J,4200 WABASH AVE,LARCENY,O,NA,NORTHWEST,-76.67180043,39.3346125
11/14/2019,22:00:00,7A,1400 W FAYETTE ST,AUTO THEFT,O,NA,WESTERN,-76.63969808,39.28978694
11/14/2019,21:50:00,6C,300 E MADISON ST,LARCENY,I,NA,EASTERN,-76.61150505,39.29883154
11/14/2019,8:00:00,6G,3300 BENSON AVE,LARCENY,I,NA,SOUTHWEST,-76.66952055,39.2689962
11/14/2019,10:40:00,4B,300 YALE AVE,AGG. ASSAULT,I,KNIFE,SOUTHWEST,-76.6854909,39.28052945
11/14/2019,20:45:00,9S,2300 W LAFAYETTE AV,SHOOTING,Outside,FIREARM,WESTERN,-76.65353155,39.29859742
11/14/2019,20:45:00,9S,2300 W LAFAYETTE AV,SHOOTING,Outside,FIREARM,WESTERN,-76.65353155,39.29859742
11/14/2019,2:50:25,1A,1900 MCHENRY ST,HOMICIDE,Outside,FIREARM,SOUTHERN,-76.64678531,39.28431523
11/14/2019,11:12:23,1O,5300 GIST AV,HOMICIDE,Inside,OTHER,NORTHWEST,-76.68565845,39.34741324
11/14/2019,20:40:00,9S,1800 ORLEANS ST,SHOOTING,Outside,FIREARM,EASTERN,-76.59131631,39.29532866
11/14/2019,2:50:25,1A,1900 MCHENRY ST,HOMICIDE,Outside,FIREARM,SOUTHERN,-76.64678531,39.28431523
11/14/2019,19:00:00,6E,6200 BELAIR RD,LARCENY,O,NA,NORTHEAST,-76.53632621,39.3498651
11/14/2019,7:20:00,5A,5900 RADECKE AVE,BURGLARY,I,NA,NORTHEAST,-76.53254998,39.330552
11/14/2019,2:00:00,6D,500 N STREEPER ST,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.57730759,39.29744397
11/14/2019,7:25:00,4E,CURLEY ST & E BALTIMORE ST,COMMON ASSAULT,O,NA,SOUTHEAST,-76.575474,39.292254
11/14/2019,16:00:00,6E,4300 VALLEY VIEW AVE,LARCENY,O,NA,NORTHEAST,-76.55514514,39.3342564
11/14/2019,9:15:00,5A,3600 MOUNT PLEASANT AVE,BURGLARY,I,NA,SOUTHEAST,-76.56699876,39.29100903
11/14/2019,2:00:00,7A,2700 E FAYETTE ST,AUTO THEFT,O,NA,SOUTHEAST,-76.57999261,39.29459543
11/14/2019,17:00:00,4C,2600 W FRANKLIN ST,AGG. ASSAULT,I,OTHER,WESTERN,-76.66124915,39.29305525
11/14/2019,23:17:00,5E,2000 ASHBURTON ST,BURGLARY,I,NA,SOUTHWEST,-76.66224411,39.31029019
11/14/2019,23:58:00,4E,3600 LYNDALE AVE,COMMON ASSAULT,I,NA,NORTHEAST,-76.56881033,39.31646025
11/14/2019,21:25:00,5A,100 S JANNEY ST,BURGLARY,I,NA,SOUTHEAST,-76.56091695,39.29157915
11/14/2019,12:30:00,4C,1400 W LEXINGTON ST,AGG. ASSAULT,I,OTHER,WESTERN,-76.63976078,39.29087628
11/14/2019,12:30:00,4C,1400 W LEXINGTON ST,AGG. ASSAULT,I,OTHER,WESTERN,-76.63976078,39.29087628
11/14/2019,12:30:00,4C,1400 W LEXINGTON ST,AGG. ASSAULT,I,OTHER,WESTERN,-76.63976078,39.29087628
11/14/2019,15:45:00,4E,800 ABBOTT CT,COMMON ASSAULT,O,NA,EASTERN,-76.60553106,39.30124043
11/14/2019,18:00:00,5A,3500 E FAIRMOUNT AVE,BURGLARY,I,NA,SOUTHEAST,-76.56814678,39.2935767
11/14/2019,7:55:00,4E,2700 THE ALAMEDA,COMMON ASSAULT,I,NA,NORTHEAST,-76.59263123,39.32310158
11/14/2019,21:03:00,5A,2300 REISTERSTOWN RD,BURGLARY,I,NA,WESTERN,-76.64918159,39.31552199
11/14/2019,22:00:00,6D,2200 KOKO LN,LARCENY FROM AUTO,O,NA,WESTERN,-76.66326574,39.31261354
11/14/2019,0:55:00,3CK,2100 W PATAPSCO AVE,ROBBERY - COMMERCIAL,I,KNIFE,SOUTHERN,-76.64411955,39.25080189
11/14/2019,8:00:00,6E,3400 EDMONDSON AVE,LARCENY,O,NA,SOUTHWEST,-76.67464361,39.29417642
11/14/2019,2:30:00,5A,1900 SWANSEA RD,BURGLARY,I,NA,NORTHEAST,-76.57945763,39.35556268
11/14/2019,2:30:00,5A,1900 SWANSEA RD,BURGLARY,I,NA,NORTHEAST,-76.57945763,39.35556268
11/14/2019,10:14:00,3CF,3400 BELAIR RD,ROBBERY - COMMERCIAL,I,FIREARM,NORTHEAST,-76.57204483,39.32274102
11/14/2019,2:30:00,6D,3800 ELMLEY AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.5640474,39.31780398
11/14/2019,23:00:00,4A,3300 BURLEITH AVE,AGG. ASSAULT,I,FIREARM,NORTHWEST,-76.65993718,39.31934532
11/14/2019,23:46:00,4C,2000 W PRATT ST,AGG. ASSAULT,O,OTHER,SOUTHERN,-76.64865762,39.28515551
11/14/2019,23:15:00,5A,300 E 25TH ST,BURGLARY,I,NA,NORTHERN,-76.61235249,39.31808308
11/14/2019,1:00:00,6G,800 S BROADWAY,LARCENY,I,NA,SOUTHEAST,-76.5928589,39.28245231
11/14/2019,1:00:00,3AF,100 SCOTT ST,ROBBERY - STREET,O,FIREARM,SOUTHERN,-76.62911745,39.28692737
11/14/2019,5:00:00,6D,2600 WILKENS AVE,LARCENY FROM AUTO,O,NA,SOUTHWEST,-76.65642483,39.27891709
11/14/2019,19:00:00,6G,2900 EDGECOMBE CIR N,LARCENY,I,NA,NORTHERN,-76.6656706,39.3434344
11/14/2019,2:15:00,3AF,400 E FORT AVE,ROBBERY - STREET,O,FIREARM,SOUTHERN,-76.60723903,39.27282355
11/14/2019,3:37:00,3AF,800 LINDEN AVE,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.62072491,39.29929487
11/14/2019,5:00:00,7A,6800 REISTERSTOWN RD,AUTO THEFT,O,NA,NORTHWEST,-76.70756002,39.35996887
11/14/2019,11:00:00,4E,1100 W HAMBURG ST,COMMON ASSAULT,I,NA,SOUTHERN,-76.62999563,39.28026605
11/14/2019,11:00:00,4E,1100 W HAMBURG ST,COMMON ASSAULT,I,NA,SOUTHERN,-76.62999563,39.28026605
11/14/2019,2:15:00,3AF,400 E FORT AVE,ROBBERY - STREET,O,FIREARM,SOUTHERN,-76.60723903,39.27282355
11/14/2019,21:00:00,5D,1600 W NORTH AVE,BURGLARY,I,NA,WESTERN,-76.64287903,39.30996821
11/14/2019,16:30:00,4E,900 MCCULLOH ST,COMMON ASSAULT,O,NA,CENTRAL,-76.62359037,39.29910338
11/14/2019,16:47:00,4C,AV & E 20TH ST,AGG. ASSAULT,O,OTHER,EASTERN,-76.600935,39.312909
11/14/2019,7:15:00,5A,2800 E FEDERAL ST,BURGLARY,I,NA,EASTERN,-76.57851441,39.30919707
11/14/2019,14:00:00,6E,1100 POPLAR GROVE ST,LARCENY,I,NA,SOUTHWEST,-76.66519462,39.30041457
11/14/2019,5:30:00,7A,2900 FALLSTAFF RD,AUTO THEFT,O,NA,NORTHWEST,-76.68743744,39.37015327
11/14/2019,19:56:00,3AF,0 N CHARLES ST,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.615166,39.289938
11/14/2019,2:30:00,6D,CHARLES ST & E SARATOGA ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.615335,39.292308
11/14/2019,11:57:00,4C,1600 W MOUNT ROYAL AVE,AGG. ASSAULT,O,OTHER,CENTRAL,-76.62392434,39.31000003
11/14/2019,13:24:00,5C,1200 BONAPARTE AVE,BURGLARY,I,NA,EASTERN,-76.59957845,39.31523704
11/14/2019,11:00:00,5A,2300 ASHBURTON ST,BURGLARY,I,NA,WESTERN,-76.66255968,39.31345289
11/14/2019,12:30:00,4C,1400 W LEXINGTON ST,AGG. ASSAULT,I,OTHER,WESTERN,-76.63976078,39.29087628
11/14/2019,8:30:00,5A,3300 W GARRISON AVE,BURGLARY,I,NA,NORTHWEST,-76.67529951,39.34631278
11/14/2019,8:00:00,6J,3300 BENSON AVE,LARCENY,I,NA,SOUTHWEST,-76.66952055,39.2689962
11/14/2019,15:00:00,6G,2100 PARKSLEY AVE,LARCENY,I,NA,SOUTHWEST,-76.65029048,39.26357878
11/14/2019,22:39:00,6L,1000 N MOUNT ST,LARCENY,I,NA,WESTERN,-76.64450402,39.30031057
11/14/2019,21:24:00,3B,2700 ASHLAND AVE,ROBBERY - STREET,O,NA,EASTERN,-76.57898215,39.30118685
11/13/2019,11:36:00,7A,3600 ROLAND AVE,AUTO THEFT,O,NA,NORTHERN,-76.63263423,39.33159751
11/13/2019,14:00:00,6F,PRATT ST & MARKET PL,LARCENY,O,NA,CENTRAL,-76.606785,39.286773
11/13/2019,0:30:00,4E,1800 SPENCE ST,COMMON ASSAULT,I,NA,SOUTHWEST,-76.65115538,39.26879084
11/13/2019,19:00:00,6D,5100 GROTON RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53008513,39.32527091
11/13/2019,19:30:00,4E,2500 W COLD SPRING LN,COMMON ASSAULT,I,NA,NORTHERN,-76.66399026,39.34082116
11/13/2019,13:45:00,5A,2300 W NORTH AVE,BURGLARY,I,NA,WESTERN,-76.65417855,39.30966858
11/13/2019,19:44:00,4D,3600 MOHAWK AVE,AGG. ASSAULT,I,HANDS,NORTHWEST,-76.69276394,39.3308434
11/13/2019,15:20:00,5A,4400 BELVIEU AVE,BURGLARY,I,NA,NORTHWEST,-76.69424759,39.3397759
11/13/2019,4:45:00,5A,5600 BELLE AVE,BURGLARY,I,NA,NORTHWEST,-76.70230747,39.33942899
11/13/2019,19:25:00,4E,2400 FREDERICK AVE,COMMON ASSAULT,I,NA,SOUTHWEST,-76.65580529,39.28338853
11/13/2019,4:44:00,5A,5900 MORAVIA RD,BURGLARY,I,NA,NORTHEAST,-76.54513226,39.31696748
11/13/2019,5:20:00,5D,4700 HARFORD RD,BURGLARY,O,NA,NORTHEAST,-76.56811887,39.34380225
11/13/2019,10:40:00,5A,5000 BELAIR RD,BURGLARY,I,NA,NORTHEAST,-76.555113,39.33578766
11/13/2019,11:30:00,5D,800 E PRATT ST,BURGLARY,O,NA,SOUTHEAST,-76.60363989,39.28707142
11/13/2019,14:30:00,6D,5400 MORAVIA RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54862164,39.32171071
11/13/2019,19:00:00,6D,4000 FLEETWOOD AVE,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53267207,39.35637102
11/13/2019,14:20:00,6G,4000 2ND ST,LARCENY,I,NA,SOUTHERN,-76.61076827,39.23372674
11/13/2019,16:50:00,6D,600 E PATAPSCO AVE,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.60163784,39.23602468
11/13/2019,7:40:00,7A,1100 W NORTHERN PKWY,AUTO THEFT,I,NA,NORTHERN,-76.64613858,39.3615155
11/13/2019,20:55:00,3B,MONROE ST & RAMSAY ST,ROBBERY - STREET,O,NA,SOUTHERN,-76.6466505,39.283128
11/13/2019,6:00:00,6J,400 SOUTHWAY,LARCENY,O,NA,NORTHERN,-76.61036833,39.3310734
11/13/2019,6:00:00,6J,400 SOUTHWAY,LARCENY,O,NA,NORTHERN,-76.61036833,39.3310734
11/13/2019,12:54:00,3EF,6100 BELAIR RD,ROBBERY - COMMERCIAL,O,FIREARM,NORTHEAST,-76.53680805,39.34925469
11/13/2019,20:28:00,4E,3000 PRESBURY ST,COMMON ASSAULT,I,NA,SOUTHWEST,-76.66791797,39.30720019
11/13/2019,18:29:00,4E,2800 RIGGS AVE,COMMON ASSAULT,I,NA,SOUTHWEST,-76.66451584,39.30020687
11/13/2019,5:50:00,3AF,900 SEAGULL AVE,ROBBERY - STREET,O,FIREARM,SOUTHERN,-76.62186681,39.24418785
11/13/2019,23:00:00,4E,200 E NORTH AVE,COMMON ASSAULT,I,NA,EASTERN,-76.61248567,39.31109559
11/13/2019,8:00:00,6E,900 N STREEPER ST,LARCENY,O,NA,EASTERN,-76.57745692,39.30154176
11/13/2019,13:22:00,6C,600 E PRATT ST,LARCENY,I,NA,CENTRAL,-76.60771899,39.28680578
11/13/2019,8:36:00,3B,3500 E LOMBARD ST,ROBBERY - STREET,O,NA,SOUTHEAST,-76.56806764,39.2914572
11/13/2019,16:35:00,3AF,600 WINANS WAY,ROBBERY - STREET,O,FIREARM,SOUTHWEST,-76.69802454,39.29342515
11/13/2019,16:44:00,9S,500 N CURLEY ST,SHOOTING,Outside,FIREARM,SOUTHEAST,-76.57585796,39.29703374
11/13/2019,13:09:00,1A,2800 W LANVALE ST,HOMICIDE,Outside,FIREARM,WESTERN,-76.66290792,39.29729424
11/13/2019,1:30:00,6D,1600 ROUNDHILL RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.58995174,39.33791175
11/13/2019,1:30:00,6D,1600 ROUNDHILL RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.58995174,39.33791175
11/13/2019,1:30:00,6D,1600 ROUNDHILL RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.58995174,39.33791175
11/13/2019,1:30:00,6D,1600 ROUNDHILL RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.58995174,39.33791175
11/13/2019,20:37:00,1A,2600 MCELDERRY ST,HOMICIDE,Outside,FIREARM,SOUTHEAST,-76.58073242,39.29786676
11/13/2019,14:00:00,5A,2200 CEDLEY ST,BURGLARY,I,NA,SOUTHERN,-76.63182889,39.26325378
11/13/2019,13:52:00,3B,CARROLLTON AV & HARLEM AV,ROBBERY - STREET,O,NA,WESTERN,-76.6371645,39.296718
11/13/2019,15:00:00,4E,2900 E FEDERAL ST,COMMON ASSAULT,O,NA,EASTERN,-76.57663014,39.309273
11/13/2019,19:38:00,4E,900 N WARWICK AVE,COMMON ASSAULT,I,NA,WESTERN,-76.65660479,39.29878161
11/13/2019,21:00:00,5E,500 S LINWOOD AVE,BURGLARY,I,NA,SOUTHEAST,-76.5757392,39.28604191
11/13/2019,6:30:00,5D,100 S ELLWOOD AVE,BURGLARY,I,NA,SOUTHEAST,-76.5731932,39.2911308
11/13/2019,22:13:00,6G,2400 ASHLAND AVE,LARCENY,I,NA,EASTERN,-76.58293813,39.30101286
11/13/2019,21:30:00,6G,1700 MCCULLOH ST,LARCENY,I,NA,CENTRAL,-76.63187539,39.30575738
11/13/2019,17:00:00,6D,3500 HOLMES AVE,LARCENY FROM AUTO,O,NA,WESTERN,-76.65018496,39.31879787
11/13/2019,10:53:00,6D,4900 PARK HEIGHTS AVE,LARCENY FROM AUTO,O,NA,NORTHWEST,-76.67278703,39.34659703
11/13/2019,16:34:00,6C,6500 REISTERSTOWN RD,LARCENY,I,NA,NORTHWEST,-76.70279182,39.35628925
11/13/2019,18:54:00,6B,700 ALICEANNA ST,LARCENY,O,NA,SOUTHEAST,-76.60296057,39.28301578
11/13/2019,19:02:00,4A,400 YALE AVE,AGG. ASSAULT,O,FIREARM,SOUTHWEST,-76.68545704,39.27986926
11/13/2019,19:30:00,6D,2100 W PATAPSCO AVE,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.64362506,39.25090595
11/13/2019,22:00:00,6D,3400 SPELMAN RD,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.62558522,39.24290847
11/13/2019,11:00:00,3AF,0 N MONTFORD AVE,ROBBERY - STREET,O,FIREARM,SOUTHEAST,-76.58337989,39.29245886
11/13/2019,1:00:00,5A,2000 KENNEDY AVE,BURGLARY,I,NA,EASTERN,-76.604062,39.31351553
11/13/2019,1:01:00,4C,500 MOUNT HOLLY ST,AGG. ASSAULT,I,OTHER,SOUTHWEST,-76.67965065,39.29318177
11/13/2019,2:30:00,5D,3500 DOLFIELD AVE,BURGLARY,I,NA,NORTHWEST,-76.67425217,39.33463027
11/13/2019,6:30:00,6F,100 S ELLWOOD AVE,LARCENY,I,NA,SOUTHEAST,-76.5731932,39.2911308
11/13/2019,21:00:00,6D,700 MADISON ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.6228008,39.29852077
11/13/2019,21:00:00,6E,5000 CONANT WAY,LARCENY,O,NA,NORTHEAST,-76.5540315,39.32128805
11/13/2019,17:00:00,6D,300 S CENTRAL AVE,LARCENY FROM AUTO,O,NA,SOUTHEAST,-76.5993817,39.28728761
11/13/2019,21:00:00,7A,1600 LORMAN CT,AUTO THEFT,O,NA,WESTERN,-76.64335281,39.30426186
11/13/2019,11:00:00,6D,3900 FERNDALE AVE,LARCENY FROM AUTO,O,NA,NORTHWEST,-76.69687581,39.33842444
11/13/2019,21:00:00,5B,600 N KENWOOD AVE,BURGLARY,I,NA,SOUTHEAST,-76.5779574,39.29838789
11/13/2019,16:00:00,6J,1200 GLYNDON AVE,LARCENY,I,NA,SOUTHERN,-76.63637939,39.2822051
11/13/2019,5:50:00,4E,200 N GAY ST,COMMON ASSAULT,I,NA,CENTRAL,-76.60855709,39.29263322
11/13/2019,15:05:00,4E,5000 DICKEY HILL RD,COMMON ASSAULT,I,NA,SOUTHWEST,-76.70313186,39.31164166
11/13/2019,15:05:00,4E,5000 DICKEY HILL RD,COMMON ASSAULT,I,NA,SOUTHWEST,-76.70313186,39.31164166
11/13/2019,17:30:00,3AF,0 S FULTON AVE,ROBBERY - STREET,O,FIREARM,WESTERN,-76.64519634,39.28902004
11/13/2019,17:30:00,3AF,0 S FULTON AVE,ROBBERY - STREET,O,FIREARM,WESTERN,-76.64519634,39.28902004
11/13/2019,16:10:00,6C,600 S EXETER ST,LARCENY,I,NA,SOUTHEAST,-76.60033998,39.28402702
11/13/2019,3:21:00,5D,1000 N CAREY ST,BURGLARY,I,NA,WESTERN,-76.63874602,39.30074098
11/13/2019,8:36:00,3B,3500 E LOMBARD ST,ROBBERY - STREET,O,NA,SOUTHEAST,-76.56806764,39.2914572
11/13/2019,8:36:00,3B,3500 E LOMBARD ST,ROBBERY - STREET,O,NA,SOUTHEAST,-76.56806764,39.2914572
11/13/2019,0:20:00,6D,5800 PULASKI HWY,LARCENY FROM AUTO,I,NA,NORTHEAST,-76.54853831,39.30156114
11/13/2019,23:19:00,4E,WOLFE ST & E EAGER ST,COMMON ASSAULT,O,NA,EASTERN,-76.591116,39.301992
11/13/2019,2:18:00,4E,600 MAUDE AVE,COMMON ASSAULT,I,NA,SOUTHERN,-76.60011196,39.23816577
11/13/2019,18:00:00,4E,1600 THAMES ST,COMMON ASSAULT,I,NA,SOUTHEAST,-76.59391752,39.28143334
11/13/2019,18:00:00,6C,1600 THAMES ST,LARCENY,I,NA,SOUTHEAST,-76.59391752,39.28143334
11/13/2019,17:55:00,6B,COLLINGTON AV & EASTERN AV,LARCENY,O,NA,SOUTHEAST,-76.5858465,39.2859
11/13/2019,18:45:00,6J,1000 LANCASTER ST,LARCENY,O,NA,SOUTHEAST,-76.60008849,39.28248313
11/13/2019,9:20:00,4E,3800 SINCLAIR LN,COMMON ASSAULT,I,NA,NORTHEAST,-76.56103895,39.3146061
11/13/2019,20:00:00,4B,2300 W NORTH AVE,AGG. ASSAULT,I,KNIFE,WESTERN,-76.65417855,39.30966858
11/13/2019,21:43:00,4E,3900 BROOKLYN AVE,COMMON ASSAULT,I,NA,SOUTHERN,-76.60243304,39.23232797
11/13/2019,16:22:00,6C,4400 HARFORD RD,LARCENY,I,NA,NORTHEAST,-76.5725902,39.33966193
11/13/2019,16:20:00,4E,1500 MADISON AVE,COMMON ASSAULT,I,NA,CENTRAL,-76.62925698,39.30485538
11/13/2019,12:46:00,3AF,3500 THE ALAMEDA,ROBBERY - STREET,O,FIREARM,NORTHEAST,-76.59506284,39.33101061
11/13/2019,18:48:00,3AF,200 N PACA ST,ROBBERY - STREET,O,FIREARM,CENTRAL,-76.62238605,39.29175385
11/13/2019,1:00:00,6G,400 E BALTIMORE ST,LARCENY,I,NA,CENTRAL,-76.61007056,39.28965729
11/13/2019,16:42:00,6C,300 W LEXINGTON ST,LARCENY,I,NA,CENTRAL,-76.62002454,39.2914466
11/13/2019,5:14:00,5D,4200 N FRANKLINTOWN RD,BURGLARY,I,NA,SOUTHWEST,-76.68634491,39.305267
11/12/2019,22:30:00,4D,300 IMLA ST,AGG. ASSAULT,I,HANDS,SOUTHEAST,-76.53923858,39.28992205
11/12/2019,14:34:00,6J,2600 GUILFORD AVE,LARCENY,O,NA,NORTHERN,-76.61293774,39.32005089
11/12/2019,19:00:00,6G,800 NAT CT,LARCENY,I,NA,NORTHERN,-76.6035435,39.3413509
11/12/2019,12:30:00,6C,700 W 40TH ST,LARCENY,I,NA,NORTHERN,-76.62868881,39.33712324
11/12/2019,13:00:00,4E,5200 BOSWORTH AVE,COMMON ASSAULT,I,NA,NORTHWEST,-76.70517917,39.33026978
11/12/2019,9:00:00,6D,1600 WILKENS AVE,LARCENY FROM AUTO,O,NA,SOUTHERN,-76.64287966,39.28342634
11/12/2019,2:55:00,3AJF,HEIGHTS AV & REISTERSTOWN RD,ROBBERY - CARJACKING,O,FIREARM,NORTHWEST,-76.6579635,39.325599
11/12/2019,17:30:00,6D,5500 BELAIR RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54852465,39.34018903
11/12/2019,21:00:00,6D,1500 SHADYSIDE RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.59333977,39.33850407
11/12/2019,9:21:00,3AF,4200 PRIMROSE AVE,ROBBERY - STREET,O,FIREARM,NORTHWEST,-76.69567682,39.34969811
11/12/2019,13:00:00,6D,100 W MONUMENT ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.61763047,39.29738225
11/12/2019,9:00:00,6E,1900 W BALTIMORE ST,LARCENY,O,NA,WESTERN,-76.64701996,39.2882295
11/12/2019,17:00:00,6E,1700 E BALTIMORE ST,LARCENY,O,NA,SOUTHEAST,-76.59367302,39.29160155
11/12/2019,21:00:00,6D,5000 DENVIEW WAY,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.53340521,39.32467331
11/12/2019,20:00:00,6D,1700 N CALVERT ST,LARCENY FROM AUTO,O,NA,CENTRAL,-76.61369436,39.30889532
11/12/2019,9:57:00,6J,2300 MOUNT ROYAL TER,LARCENY,I,NA,CENTRAL,-76.62916922,39.31574631
11/12/2019,18:00:00,6D,0 E WELLS ST,LARCENY FROM AUTO,I,NA,SOUTHERN,-76.61374671,39.26837552
11/12/2019,15:30:00,5A,3400 WILKENS AVE,BURGLARY,I,NA,SOUTHWEST,-76.67439722,39.27291727
11/12/2019,0:00:00,6G,2200 CHRISTIAN ST,LARCENY,I,NA,SOUTHWEST,-76.651408,39.28124477
11/12/2019,10:30:00,4A,1700 WEBSTER ST,AGG. ASSAULT,O,FIREARM,SOUTHERN,-76.60430925,39.27078015
11/12/2019,10:52:00,5A,1900 WILHELM ST,BURGLARY,I,NA,SOUTHERN,-76.64733971,39.2837377
11/12/2019,16:50:00,6J,3600 CHESTERFIELD AVE,LARCENY,O,NA,NORTHEAST,-76.56319993,39.31789776
11/12/2019,20:45:00,6D,500 CHESTNUT HILL AVE,LARCENY FROM AUTO,O,NA,NORTHERN,-76.60941435,39.3343644
11/12/2019,22:30:00,6D,500 CHESTNUT HILL AVE,LARCENY FROM AUTO,O,NA,NORTHERN,-76.60911995,39.33451727
11/12/2019,18:00:00,5A,700 W CROSS ST,BURGLARY,I,NA,SOUTHERN,-76.62841221,39.27998636
11/12/2019,15:34:00,4E,2200 HOMEWOOD AVE,COMMON ASSAULT,O,NA,EASTERN,-76.60714142,39.31505708
11/12/2019,22:00:00,7A,600 E 33RD ST,AUTO THEFT,O,NA,NORTHERN,-76.60820239,39.32857089
11/12/2019,16:52:00,6D,6000 MORAVIA PARK DR,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.54105693,39.31567189
11/12/2019,12:17:00,4E,500 N CAROLINE ST,COMMON ASSAULT,I,NA,EASTERN,-76.59753942,39.29655299
11/12/2019,11:00:00,4C,600 E 25TH ST,AGG. ASSAULT,O,OTHER,NORTHEAST,-76.60662751,39.31829469
11/12/2019,10:40:00,7A,1900 W BALTIMORE ST,AUTO THEFT,I,NA,WESTERN,-76.64701996,39.2882295
11/12/2019,16:45:00,6D,3900 HILLEN RD,LARCENY FROM AUTO,O,NA,NORTHEAST,-76.58834335,39.33549789
11/12/2019,18:40:00,3AJO,2100 W FRANKLIN ST,ROBBERY - CARJACKING,O,OTHER,WESTERN,-76.65086166,39.29375697
11/12/2019,19:59:00,3JF,200 SCOTT ST,ROBBERY - RESIDENCE,I,FIREARM,SOUTHERN,-76.62892679,39.28565228
11/12/2019,17:55:00,3AO,1300 BAYARD ST,ROBBERY - STREET,O,OTHER,SOUTHERN,-76.63563922,39.27866102
11/12/2019,14:03:00,4A,2400 WILGREY CT,AGG. ASSAULT,I,FIREARM,SOUTHERN,-76.64134651,39.26369868
11/12/2019,14:03:00,4E,2400 WILGREY CT,COMMON ASSAULT,I,NA,SOUTHERN,-76.64134651,39.26369868
11/12/2019,6:56:00,6J,1400 DESOTO RD,LARCENY,I,NA,SOUTHWEST,-76.65889553,39.26771493
11/12/2019,20:00:00,7A,1900 ETTING ST,AUTO THEFT,O,NA,CENTRAL,-76.63501974,39.306298
11/12/2019,8:30:00,3AJF,3100 W BELVEDERE AVE,ROBBERY - CARJACKING,O,FIREARM,NORTHWEST,-76.67422548,39.3499713
11/12/2019,4:00:00,5B,4800 CORDELIA AVE,BURGLARY,I,NA,NORTHWEST,-76.67815109,39.34249302
11/12/2019,0:27:00,6C,2000 HARFORD RD,LARCENY,I,NA,EASTERN,-76.5987949,39.31347475
11/12/2019,5:00:00,5D,NORTH AV & RUTLAND AV,BURGLARY,I,NA,EASTERN,-76.593051,39.312207
11/12/2019,18:23:00,5D,2600 W LAFAYETTE AVE,BURGLARY,I,NA,WESTERN,-76.66089704,39.29826244
11/12/2019,6:20:00,6D,700 ASHBURTON ST,LARCENY FROM AUTO,O,NA,WESTERN,-76.66155158,39.29642162
11/12/2019,18:46:00,4A,400 FONTHILL AVE,AGG. ASSAULT,O,FIREARM,SOUTHWEST,-76.66349578,39.27878802
11/12/2019,10:50:00,4E,700 GOLD ST,COMMON ASSAULT,O,NA,WESTERN,-76.64032386,39.30673194
11/12/2019,1:55:00,6C,300 N CHARLES ST,LARCENY,I,NA,CENTRAL,-76.61539502,39.29236268
11/12/2019,20:39:00,3CF,4000 PULASKI HWY,ROBBERY - COMMERCIAL,I,FIREARM,EASTERN,-76.56362045,39.29699471
11/12/2019,19:25:00,6J,3800 W BELVEDERE AVE,LARCENY,O,NA,NORTHWEST,-76.68150727,39.34529668
11/12/2019,7:30:00,7A,4100 GLADDEN AVE,AUTO THEFT,O,NA,NORTHEAST,-76.56541525,39.31377795
11/12/2019,18:46:00,9S,100 PALORMO AV,SHOOTING,Outside,FIREARM,SOUTHWEST,-76.67503825,39.28365522
